,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
1518,Y,TA,87.0,1959,1959,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,5,Fa,None,None,91.0,0,20,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1206,0,0,0,21,0,0,270.0,936.0,0.0,10725,1Story,5,2010,MetalSd,No,IR1,0,MetalSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1206.0,None,0,NAmes,RL,0
1519,Y,TA,80.0,1959,1959,CBlock,1,0.0,1,1.0,Gd,TA,TA,5,TA,6,Ex,None,None,432.0,2,20,Rec,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1580,0,0,0,28,0,0,510.0,734.0,0.0,10032,1Story,6,2010,Wd Sdng,No,Reg,160,Wd Sdng,SBrkr,Unf,Stone,GasA,Attchd,WD,1Fam,1244.0,GdWo,0,NAmes,RL,0
1520,Y,TA,60.0,1956,1956,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,4,TA,None,None,0.0,0,50,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1337,0,0,0,0,0,505,832.0,0.0,0.0,8382,1.5Fin,2,2010,MetalSd,No,Reg,0,MetalSd,FuseA,Unf,None,GasA,Attchd,WD,1Fam,832.0,None,0,NAmes,RL,0
1521,Y,TA,60.0,1952,1952,CBlock,0,1.0,1,0.0,None,Fa,TA,7,TA,5,TA,None,None,0.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1064,0,0,0,0,0,0,525.0,339.0,0.0,10950,1Story,5,2010,WdShing,No,Reg,0,Wd Shng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,864.0,None,0,NAmes,RL,0
1522,Y,TA,119.0,1955,1955,CBlock,0,0.0,1,0.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,20,Rec,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,972,0,0,0,0,205,0,324.0,648.0,0.0,10895,1Story,6,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,972.0,GdWo,0,NAmes,RL,0
1523,Y,TA,70.0,1958,1958,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,190,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Abnorml,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,988,0,0,0,0,0,0,456.0,532.0,0.0,13587,1Story,4,2010,MetalSd,Av,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Attchd,WD,2fmCon,988.0,None,0,NAmes,RL,0
1524,Y,TA,65.0,1920,1994,BrkTil,0,1.0,1,0.0,None,TA,TA,7,TA,4,Gd,None,None,0.0,0,30,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,N,Gtl,0,985,0,0,0,0,0,0,576.0,0.0,0.0,7898,1Story,4,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,576.0,None,0,NAmes,RL,0
1525,Y,TA,60.0,1948,2004,CBlock,0,0.0,1,1.0,None,TA,TA,8,TA,6,TA,None,None,0.0,0,50,ALQ,Rec,1.0,1,Artery,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1224,0,414,0,0,0,408,161.0,481.0,174.0,8064,1.5Fin,5,2010,WdShing,No,Reg,0,Wd Shng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,816.0,GdWo,0,NAmes,RL,0
1526,Y,TA,81.0,1960,1960,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,5,Ex,None,None,0.0,0,20,Rec,LwQ,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1175,0,0,0,0,0,0,237.0,588.0,350.0,7635,1Story,6,2010,BrkFace,No,IR1,0,Wd Sdng,SBrkr,RFn,None,GasA,Detchd,WD,1Fam,1175.0,None,0,NAmes,RL,0
1527,Y,TA,80.0,1963,1984,CBlock,0,0.0,1,1.0,TA,TA,TA,7,TA,6,TA,None,None,218.0,1,20,BLQ,LwQ,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Min1,Lvl,Inside,CompShg,None,Pave,Y,Mod,0,1395,0,657,0,0,113,0,415.0,717.0,263.0,9760,1Story,5,2010,Wd Sdng,Gd,Reg,240,Wd Sdng,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1395.0,None,0,NAmes,RL,0
1528,Y,TA,60.0,1900,1954,PConc,0,0.0,1,1.0,Gd,TA,TA,5,TA,4,TA,None,None,771.0,2,50,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Hip,Min2,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1844,0,84,0,0,0,687,661.0,48.0,0.0,4800,1.5Fin,1,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,BrkFace,GasA,Basment,COD,1Fam,709.0,None,0,OldTown,RM,0
1529,Y,TA,56.0,1920,1950,PConc,0,0.0,1,1.0,Gd,TA,None,7,TA,5,TA,None,Grvl,0.0,1,30,BLQ,Unf,0.0,1,Artery,Norm,None,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,P,Gtl,0,936,0,51,0,0,135,0,357.0,579.0,0.0,4485,1Story,5,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,None,None,GasA,None,WD,1Fam,936.0,MnPrv,0,OldTown,RM,0
1530,Y,TA,69.0,1957,1957,CBlock,0,1.0,1,1.0,None,Gd,TA,7,TA,5,Gd,None,Grvl,0.0,0,20,BLQ,Rec,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Bnk,Inside,CompShg,None,Pave,Y,Mod,0,1347,0,0,0,0,0,0,0.0,274.0,1073.0,5805,1Story,6,2010,MetalSd,Mn,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1347.0,None,0,OldTown,RM,0
1531,Y,Gd,50.0,1938,2000,PConc,0,0.0,1,0.0,None,Fa,Fa,7,TA,6,Gd,None,None,0.0,0,45,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,N,Gtl,0,1251,0,0,0,0,0,424,827.0,0.0,0.0,6900,1.5Fin,1,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,827.0,None,0,OldTown,RM,0
1532,Y,TA,69.0,1948,2009,BrkTil,0,0.0,1,0.0,Gd,Gd,TA,7,TA,5,Ex,None,None,0.0,1,50,BLQ,Unf,1.0,1,Artery,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1633,0,0,0,100,126,606,247.0,780.0,0.0,11851,1.5Fin,6,2010,VinylSd,No,Reg,0,VinylSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1027.0,None,0,OldTown,RM,0
1533,Y,TA,60.0,1920,1962,BrkTil,0,0.0,1,0.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,50,Rec,Unf,1.0,1,Artery,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1245,0,0,0,0,334,185,832.0,176.0,0.0,8239,1.5Fin,3,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1008.0,None,0,OldTown,RM,0
1534,N,Fa,68.0,1923,1970,BrkTil,0,0.0,1,0.0,Gd,TA,Fa,2,TA,2,TA,None,None,0.0,1,30,Unf,Unf,2.0,1,Norm,Norm,Fa,Fa,Fa,Abnorml,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,832,0,0,0,0,0,0,678.0,0.0,0.0,9656,1Story,6,2010,AsbShng,No,Reg,0,AsbShng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,678.0,None,0,OldTown,RM,0
1535,N,TA,60.0,1900,2003,BrkTil,0,0.0,2,0.0,None,Gd,TA,9,Gd,8,TA,None,Grvl,0.0,0,70,Unf,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Abnorml,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1566,0,54,0,228,246,636,930.0,0.0,0.0,9600,2Story,4,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasW,Detchd,WD,1Fam,930.0,None,0,OldTown,RM,0
1536,Y,Fa,50.0,1890,2002,Stone,0,0.0,3,0.0,None,Gd,TA,9,Gd,8,Ex,None,Grvl,0.0,0,70,Unf,Unf,2.0,1,Norm,Norm,TA,Gd,Fa,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,2268,0,0,0,108,0,1111,346.0,0.0,0.0,9000,2Story,4,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,346.0,None,0,OldTown,RM,0
1537,N,TA,100.0,1910,1950,BrkTil,0,0.0,2,0.0,None,Fa,None,3,TA,5,Fa,None,None,0.0,0,190,Unf,Unf,0.0,2,Norm,Norm,None,Fa,TA,Abnorml,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,2256,0,0,0,18,18,1128,840.0,0.0,0.0,9045,2Story,6,2010,MetalSd,Mn,Reg,0,MetalSd,FuseF,None,None,Grav,None,WD,2fmCon,840.0,None,0,OldTown,RM,0
1538,Y,Fa,60.0,1922,1994,CBlock,1,0.0,1,0.0,None,TA,TA,7,TA,6,Ex,None,None,0.0,0,70,Rec,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1470,0,0,0,0,0,602,455.0,283.0,0.0,10560,2Story,6,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,738.0,None,0,OldTown,RM,0
1539,Y,TA,53.0,1950,1997,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,5,Ex,None,None,0.0,0,50,Rec,Unf,1.0,1,Feedr,Feedr,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1612,0,0,0,0,0,582,200.0,788.0,0.0,5830,1.5Fin,3,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,988.0,MnPrv,0,BrkSide,RM,0
1540,N,Gd,51.0,1922,2005,BrkTil,1,0.0,1,0.0,Gd,Gd,TA,7,TA,7,TA,None,None,0.0,1,75,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Bnk,Corner,CompShg,None,Pave,Y,Gtl,0,2068,0,0,0,0,60,908,634.0,474.0,0.0,7793,2.5Unf,5,2010,Wd Sdng,No,IR1,0,Wd Sdng,FuseA,Unf,None,GasA,Detchd,WD,1Fam,1108.0,None,0,BrkSide,RL,0
1541,N,TA,50.0,1925,1950,BrkTil,0,0.0,1,1.0,None,Gd,Fa,7,TA,4,TA,None,None,0.0,0,30,Rec,Unf,1.0,1,Feedr,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,P,Gtl,0,765,0,135,0,0,41,0,577.0,188.0,0.0,5000,1Story,4,2010,MetalSd,No,Reg,0,MetalSd,FuseF,Unf,None,GasA,Detchd,WD,1Fam,765.0,MnPrv,0,BrkSide,RM,0
1542,Y,TA,50.0,1939,1950,BrkTil,0,0.0,1,1.0,None,TA,TA,7,TA,6,TA,None,None,0.0,0,50,BLQ,LwQ,1.0,1,Norm,Norm,TA,TA,Gd,Abnorml,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1132,0,0,0,0,128,524,144.0,452.0,12.0,6000,1.5Fin,4,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,608.0,MnPrv,0,BrkSide,RM,0
1543,Y,TA,50.0,1940,1950,CBlock,1,1.0,1,0.0,Gd,TA,TA,6,TA,6,Ex,None,None,0.0,2,50,LwQ,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1196,0,0,0,0,0,348,308.0,264.0,0.0,6000,1.5Fin,3,2010,MetalSd,No,Reg,0,MetalSd,FuseA,Unf,None,GasA,Detchd,WD,1Fam,572.0,None,0,BrkSide,RM,0
1544,Y,TA,53.0,1942,1950,CBlock,1,0.0,1,0.0,Fa,Gd,TA,6,TA,5,TA,None,None,300.0,2,50,Rec,LwQ,1.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Min2,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1453,0,0,0,0,35,498,316.0,360.0,159.0,6360,1.5Fin,3,2010,MetalSd,No,Reg,148,MetalSd,FuseA,Unf,Stone,GasA,Detchd,WD,1Fam,835.0,None,0,BrkSide,RM,0
1545,Y,TA,50.0,1948,1950,CBlock,1,0.0,1,0.0,None,TA,TA,7,TA,6,TA,None,None,0.0,0,50,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,P,Gtl,0,1416,0,221,0,0,48,636,480.0,300.0,0.0,6000,1.5Fin,3,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,780.0,None,0,BrkSide,RM,0
1546,Y,TA,52.0,1936,1980,CBlock,0,0.0,1,0.0,None,TA,TA,7,TA,5,Gd,None,None,0.0,0,50,Rec,Unf,2.0,1,Norm,Norm,TA,TA,Fa,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,P,Gtl,0,1040,0,306,0,0,32,492,252.0,276.0,0.0,6240,1.5Fin,5,2010,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,None,GasA,Detchd,WD,1Fam,528.0,None,0,BrkSide,RM,0
1547,Y,TA,52.0,1930,1950,BrkTil,0,0.0,2,0.0,Gd,TA,TA,5,TA,5,TA,None,None,0.0,1,50,LwQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1536,0,0,0,10,0,608,480.0,448.0,0.0,6240,1.5Fin,3,2010,MetalSd,No,Reg,0,MetalSd,FuseF,Unf,None,GasA,Detchd,WD,1Fam,928.0,MnPrv,0,BrkSide,RM,0
1548,Y,Fa,51.0,1923,1950,BrkTil,0,0.0,1,1.0,Gd,TA,TA,5,TA,6,TA,None,None,0.0,1,30,ALQ,Unf,1.0,1,Artery,Norm,TA,TA,Fa,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1068,0,0,0,0,128,0,164.0,960.0,0.0,6120,1Story,3,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1124.0,None,0,OldTown,RM,0
1549,Y,TA,57.0,1915,1950,CBlock,1,0.0,1,0.0,TA,TA,TA,5,TA,4,Ex,None,Grvl,0.0,1,50,Unf,Unf,2.0,1,Norm,Norm,TA,Fa,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1962,0,160,0,0,364,1074,888.0,0.0,0.0,8094,1.5Fin,6,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,888.0,GdPrv,0,OldTown,RM,0
1550,Y,TA,60.0,1912,2009,PConc,1,0.0,1,0.0,None,Gd,None,8,Gd,6,Ex,None,Grvl,0.0,0,70,Unf,Unf,0.0,1,Norm,Norm,None,Gd,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,1560,0,344,0,0,0,780,780.0,0.0,0.0,12900,2Story,5,2010,Wd Sdng,No,Reg,168,Wd Sdng,SBrkr,None,None,GasA,None,WD,1Fam,780.0,None,0,OldTown,RM,0
1551,Y,TA,52.0,1920,1993,BrkTil,0,1.0,1,0.0,None,TA,TA,8,TA,6,Ex,None,Grvl,0.0,0,70,Unf,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1324,0,0,0,0,112,662,662.0,0.0,0.0,3068,2Story,2,2010,VinylSd,No,Reg,0,VinylSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,662.0,GdPrv,0,OldTown,RM,0
1552,Y,Gd,100.0,1959,1959,CBlock,0,0.0,2,0.0,Gd,TA,TA,5,TA,5,Gd,None,None,90.0,2,20,Rec,Unf,1.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1675,0,0,0,132,0,0,656.0,766.0,0.0,15263,1Story,5,2010,HdBoard,No,IR1,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1422.0,None,0,ClearCr,RL,0
1553,N,Gd,72.0,1917,1950,BrkTil,1,0.0,1,0.0,None,TA,Fa,3,TA,5,Gd,None,None,0.0,0,50,Unf,Unf,1.0,1,Norm,Norm,Fa,TA,Fa,Normal,3,Gable,Mod,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,1224,0,0,0,0,248,499,689.0,0.0,0.0,10632,1.5Fin,1,2010,Wd Sdng,No,IR1,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,COD,1Fam,689.0,None,0,ClearCr,RL,0
1554,N,TA,60.0,1915,1950,BrkTil,0,0.0,1,1.0,None,TA,None,4,Fa,5,TA,None,None,0.0,0,190,Rec,Unf,0.0,1,Norm,Norm,None,Fa,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,1392,0,0,0,0,168,180,186.0,1026.0,0.0,9900,1.5Fin,2,2010,Wd Sdng,No,Reg,0,Wd Shng,SBrkr,None,None,GasA,None,ConLD,2fmCon,1212.0,None,0,SWISU,RL,0
1555,N,Fa,65.0,1940,1950,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,6,Ex,None,None,0.0,0,50,LwQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Mod,0,919,0,0,0,0,45,319,232.0,368.0,0.0,6001,1.5Fin,3,2010,VinylSd,No,IR1,0,VinylSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,600.0,MnPrv,0,SWISU,RL,0
1556,N,TA,60.0,1907,1950,CBlock,1,0.0,1,0.0,None,TA,None,1,TA,4,TA,None,None,0.0,0,70,Rec,Unf,0.0,1,Norm,Norm,None,TA,TA,Abnorml,4,Gambrel,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,1884,0,0,0,0,239,942,634.0,73.0,0.0,6449,2Story,3,2010,Wd Sdng,No,IR1,0,Stucco,SBrkr,None,None,GasW,None,WD,1Fam,707.0,None,0,SWISU,C (all),0
1557,Y,TA,60.0,1910,1950,BrkTil,0,0.0,2,1.0,Gd,TA,TA,7,TA,5,Gd,None,None,0.0,1,190,LwQ,Unf,2.0,2,Artery,Norm,Fa,Gd,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,P,Gtl,0,1680,0,56,0,144,0,744,120.0,736.0,0.0,6048,1.5Fin,6,2010,Wd Sdng,Mn,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,COD,2fmCon,856.0,None,0,SWISU,RH,0
1558,N,TA,72.0,1967,1967,CBlock,0,0.0,2,2.0,None,TA,None,3,Fa,4,TA,None,None,72.0,0,90,ALQ,Unf,0.0,2,Norm,Norm,None,Fa,TA,Normal,4,Gable,Typ,Lvl,Inside,Tar&Grv,None,Pave,Y,Gtl,0,1832,0,0,0,58,0,0,1128.0,704.0,0.0,10773,1Story,5,2010,Plywood,No,Reg,0,Plywood,SBrkr,None,BrkFace,GasA,None,WD,Duplex,1832.0,None,0,Sawyer,RL,0
1559,Y,TA,65.0,1966,2008,CBlock,0,0.0,1,1.0,None,Gd,TA,7,TA,5,Ex,None,None,47.0,0,20,BLQ,Rec,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,892,0,0,0,0,0,0,150.0,240.0,474.0,7800,1Story,6,2010,HdBoard,Mn,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Detchd,WD,1Fam,864.0,None,0,Sawyer,RL,0
1560,Y,TA,65.0,1968,1968,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,Ex,None,None,0.0,0,20,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,864,0,226,0,0,0,0,89.0,775.0,0.0,7832,1Story,5,2010,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,864.0,None,0,Sawyer,RL,0
1561,Y,Gd,72.0,1978,1978,CBlock,0,0.0,1,1.0,TA,TA,TA,5,TA,5,TA,None,None,0.0,2,90,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1373,0,0,0,0,0,0,0.0,1319.0,0.0,7424,SFoyer,5,2010,Plywood,Av,IR1,0,Plywood,SBrkr,Fin,None,GasA,Attchd,WD,Duplex,1319.0,None,0,Sawyer,RL,0
1562,Y,TA,86.0,1968,1968,CBlock,1,0.0,1,0.0,TA,TA,TA,5,TA,5,Ex,None,None,0.0,2,60,Rec,ALQ,2.0,1,Norm,Norm,TA,Gd,Gd,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1440,0,192,0,38,0,720,0.0,267.0,453.0,11227,2Story,3,2010,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,720.0,MnPrv,0,Sawyer,RL,0
1563,Y,Gd,80.5,1977,2001,CBlock,1,0.0,1,1.0,TA,TA,TA,7,Gd,7,Gd,None,None,0.0,2,20,ALQ,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Normal,1,Hip,Typ,Low,Inside,CompShg,None,Pave,Y,Mod,0,1483,0,496,0,0,0,0,328.0,1092.0,0.0,20062,1Story,4,2010,Wd Sdng,Gd,IR1,0,Wd Sdng,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1420.0,None,0,ClearCr,RL,0
1564,N,Fa,94.0,1927,1950,BrkTil,0,0.0,1,0.0,None,TA,TA,4,TA,4,TA,None,None,0.0,0,30,Unf,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,N,Gtl,0,756,0,80,0,0,0,0,660.0,0.0,0.0,9259,1Story,6,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,660.0,None,0,Sawyer,RL,0
1565,Y,Gd,80.5,1978,1992,PConc,1,0.0,2,1.0,TA,Gd,TA,5,TA,6,Ex,None,None,288.0,1,60,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Low,CulDSac,CompShg,None,Pave,Y,Mod,0,1981,0,336,0,104,0,864,153.0,964.0,0.0,17082,2Story,5,2010,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1117.0,None,0,ClearCr,RL,0
1566,Y,TA,124.0,1938,1990,CBlock,0,1.0,2,0.0,Gd,Fa,TA,4,TA,3,TA,None,None,0.0,1,50,BLQ,LwQ,1.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1610,0,0,0,0,60,558,0.0,288.0,684.0,18600,1.5Fin,6,2010,Wd Sdng,Mn,Reg,0,Wd Sdng,FuseA,RFn,None,GasA,Attchd,WD,1Fam,972.0,None,450,Edwards,RL,0
1567,Y,TA,65.0,1950,1987,CBlock,0,0.0,1,1.0,TA,Gd,TA,7,TA,6,Ex,None,None,0.0,1,20,GLQ,Rec,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1074,0,0,0,52,52,0,172.0,104.0,387.0,11479,1Story,6,2010,Wd Sdng,No,Reg,0,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,663.0,MnPrv,0,Edwards,RL,0
1568,Y,TA,50.0,1947,1979,CBlock,0,0.0,1,0.0,TA,TA,Fa,6,TA,4,Ex,None,None,0.0,1,50,LwQ,Unf,1.0,1,Norm,Norm,TA,TA,Fa,Normal,3,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Gtl,362,1531,0,0,0,0,0,0,564.0,192.0,0.0,9350,1.5Fin,6,2010,WdShing,No,Reg,0,Wd Shng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,756.0,MnPrv,0,Edwards,RL,0
1569,Y,TA,75.0,1954,1998,CBlock,0,0.0,1,1.0,None,TA,TA,7,TA,5,TA,None,None,0.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1172,0,240,0,0,0,0,218.0,954.0,0.0,9525,1Story,6,2010,WdShing,Av,Reg,0,Wd Shng,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,1172.0,None,0,Edwards,RL,0
